0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
60111,F,SCellcPCellCqiConfigurationParameter,hasCqiAperiodicReportingMode,TBoolean,4,0,16,4,0,0,0,0,0,1,1,0,457,""
60112,F,SCellcPCellCqiConfigurationParameter,cqiAperiodicReportingMode,EErrcCQIReportModeAperiodic,4,1,20,4,0,8,0,1,0,1,1,0,12060,""
60113,F,SCellcPCellCqiConfigurationParameter,hasCqiPeriodicReportingMode,TBoolean,4,0,24,4,0,0,0,0,0,1,1,0,457,""
60114,F,SCellcPCellCqiConfigurationParameter,cqiPeriodicReportingMode,ECqiPerMode,4,1,28,4,0,4,0,1,0,1,1,0,5749,""
60116,F,SCellcPCellConfiguration,pCellCqiConfigurationParameter,SCellcPCellCqiConfigurationParameter,17,0,0,32,0,9,0,0,0,1,1,0,60105,""
60117,F,SCellcPCellConfiguration,hasAntennaInformation,TBoolean,4,0,32,4,0,0,0,0,0,1,1,0,457,""
60118,F,SCellcPCellConfiguration,antennaInformation,SCellcAntennaInformation,17,0,36,64,0,9,0,0,0,1,1,0,21243,""
60119,F,SCellcPCellConfiguration,hasRrcAntennaInfoDedicatedV920,TBoolean,4,0,100,4,0,0,0,0,0,1,1,0,457,""
60120,F,SCellcPCellConfiguration,rrcAntennaInfoDedicatedV920,SErrcAntennaInfoDedicatedV920,17,0,104,12,0,2,0,0,0,1,1,0,21268,""
60122,F,SCellcScellConfigurationForExistingScell,servCellIndex,TSCellServCellIndex,4,0,0,4,0,0,0,0,0,1,1,0,19635,""
60123,F,SCellcScellConfigurationForExistingScell,hasICqiPmi,TBoolean,4,0,4,4,0,0,0,0,0,1,1,0,457,""
60124,F,SCellcScellConfigurationForExistingScell,iCqiPmi,TICqiPmi,4,0,8,4,0,0,0,0,0,1,1,0,5747,""
60125,F,SCellcScellConfigurationForExistingScell,hasAntennaInformationR10Modifications,TBoolean,4,0,12,4,0,0,0,0,0,1,1,0,457,""
60126,F,SCellcScellConfigurationForExistingScell,antennaInformationR10Modifications,SCellcAntennaInformationR10Modifications,17,0,16,52,0,8,0,0,0,1,1,0,21335,""
60127,F,SCellcScellConfigurationForExistingScell,hasResourceIndexCqi,TBoolean,4,0,68,4,0,0,0,0,0,1,1,0,457,""
60128,F,SCellcScellConfigurationForExistingScell,resourceIndexCqi,TResourceIndexCqi,4,0,72,4,0,0,0,0,0,1,1,0,5748,""
60129,F,SCellcScellConfigurationForExistingScell,downgradeInd,TBoolean,4,0,76,4,0,0,0,0,0,1,1,0,457,""
60130,F,SCellcScellConfigurationForExistingScell,hasCqiAperiodicReportingMode,TBoolean,4,0,80,4,0,0,0,0,0,1,1,0,457,""
60131,F,SCellcScellConfigurationForExistingScell,cqiAperiodicReportingMode,EErrcCQIReportModeAperiodic,4,1,84,4,0,8,0,1,0,1,1,0,12060,""
60132,F,SCellcScellConfigurationForExistingScell,hasCqiPeriodicReportingMode,TBoolean,4,0,88,4,0,0,0,0,0,1,1,0,457,""
60133,F,SCellcScellConfigurationForExistingScell,cqiPeriodicReportingMode,ECqiPerMode,4,1,92,4,0,4,0,1,0,1,1,0,5749,""
60134,F,SCellcScellConfigurationForExistingScell,hasSrsConfiguration,TBoolean,4,0,96,4,0,0,0,0,0,1,1,0,457,""
60135,F,SCellcScellConfigurationForExistingScell,srsConfiguration,SCellcSrsConfiguration,17,0,100,36,0,5,0,0,0,1,1,0,12160,""
60137,F,SCellcSCellCqiConfigurationParameter,hasCqiAperiodicReportingMode,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
60138,F,SCellcSCellCqiConfigurationParameter,cqiAperiodicReportingMode,EErrcCQIReportModeAperiodic,4,1,4,4,0,8,0,1,0,1,1,0,12060,""
60139,F,SCellcSCellCqiConfigurationParameter,hasCqiReportPeriodicR10,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
60140,F,SCellcSCellCqiConfigurationParameter,cqiReportPeriodicR10,SCellcCqiReportPeriodicR10,17,0,12,28,0,7,0,0,0,1,1,0,21327,""
60142,F,SCellcSCellConfiguration,lncelEutraCelIdScell,TOaMEutraCelId,4,0,0,4,0,0,0,0,0,1,1,0,446,""
60143,F,SCellcSCellConfiguration,servCellIndex,TSCellServCellIndex,4,0,4,4,0,0,0,0,0,1,1,0,19635,""
60144,F,SCellcSCellConfiguration,sCellCqiConfigurationParameter,SCellcSCellCqiConfigurationParameter,17,0,8,40,0,4,0,0,0,1,1,0,60136,""
60145,F,SCellcSCellConfiguration,antennaInformationR10,SCellcAntennaInformationR10,17,0,48,48,0,7,0,0,0,1,1,0,12097,""
60146,F,SCellcSCellConfiguration,ulCaConfiguration,TBoolean,4,0,96,4,0,0,0,0,0,1,1,0,457,""
60147,F,SCellcSCellConfiguration,hasSrsConfiguration,TBoolean,4,0,100,4,0,0,0,0,0,1,1,0,457,""
60148,F,SCellcSCellConfiguration,srsConfiguration,SCellcSrsConfiguration,17,0,104,36,0,5,0,0,0,1,1,0,12160,""
60149,F,SCellcSCellConfiguration,hasMbmsParameters,TBoolean,4,0,140,4,0,0,0,0,0,1,1,0,457,""
60150,F,SCellcSCellConfiguration,mbmsParameters,SMbSfnSubframeConfig,17,0,144,16,0,4,0,0,0,1,1,0,12178,""
60194,F,SImageInfo,targetBoard,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
60195,F,SImageInfo,targetCpu,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
60196,F,SImageInfo,imageId,EFileId,4,1,8,4,0,81,0,1,0,1,1,0,4218,""
60197,F,SImageInfo,runningFlag,,4,0,12,4,0,0,0,0,0,1,0,0,0,""
60198,F,SImageInfo,versionLength,,4,0,16,4,0,0,0,0,0,1,0,0,0,""
60199,F,SImageInfo,versionInfo,,14,0,20,80,0,80,0,0,0,1,1,0,0,""
60200,F,SImageInfo,versionInfo,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
60277,F,SSrsUeReceiveRespD,crnti,TCrntiU16,2,0,0,2,0,0,0,0,0,1,1,0,7827,""
60278,F,SSrsUeReceiveRespD,ueIndex,TUeIndex,2,0,2,2,0,0,0,0,0,1,1,0,922,""
60279,F,SSrsUeReceiveRespD,status,EStatusLte,4,1,4,4,0,4,0,1,0,1,1,0,86,""
60280,F,SSrsUeReceiveRespD,specificCause,ESpecificCauseLte,4,1,8,4,0,226,0,1,0,1,1,0,142,""
60281,F,SSrsUeReceiveRespD,phiReal,TTimeEstPhi,5,0,12,4,0,0,0,0,0,1,1,0,47071,""
60282,F,SSrsUeReceiveRespD,phiImag,TTimeEstPhi,5,0,16,4,0,0,0,0,0,1,1,0,47071,""
60283,F,SSrsUeReceiveRespD,timeOffsetEstWeight,TTimeOffsetEstWeight,4,0,20,4,0,0,0,0,0,1,1,0,60275,""
60284,F,SSrsUeReceiveRespD,subCellId,TSubCellIdU8,0,0,24,1,0,0,0,0,0,1,1,0,13636,""
60285,F,SSrsUeReceiveRespD,explicitPadding1,,0,0,25,1,0,0,0,0,0,1,0,0,0,""
60286,F,SSrsUeReceiveRespD,explicitPadding2,,2,0,26,2,0,0,0,0,0,1,0,0,0,""
60288,F,SSrsReceiveRespD,numOfUeResp,TNumberOfItems,4,0,0,4,0,0,0,0,0,1,1,0,427,""
60289,F,SSrsReceiveRespD,ueResp,,14,0,4,28,0,1,0,0,0,1,1,0,0,""
60290,F,SSrsReceiveRespD,ueResp,SSrsUeReceiveRespD,17,0,0,28,0,10,0,0,0,2,1,0,60276,""
60296,F,SUlPhyDataAddressInfo,receiverAddress,TAaSysComSicad,4,0,0,4,0,0,0,0,0,1,1,0,504,""
60297,F,SUlPhyDataAddressInfo,receiverEventQueueId,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
60298,F,SUlPhyDataAddressInfo,puschReceiverAddress,TAaSysComSicad,4,0,8,4,0,0,0,0,0,1,1,0,504,""
60299,F,SUlPhyDataAddressInfo,pucchReceiverAddress,TAaSysComSicad,4,0,12,4,0,0,0,0,0,1,1,0,504,""
60300,F,SUlPhyDataAddressInfo,pucchReceiverEventQueueId,,4,0,16,4,0,0,0,0,0,1,0,0,0,""
60301,F,SUlPhyDataAddressInfo,srsReceiverAddress,TAaSysComSicad,4,0,20,4,0,0,0,0,0,1,1,0,504,""
60302,F,SUlPhyDataAddressInfo,puxchPreCombinerAddress,TAaSysComSicad,4,0,24,4,0,0,0,0,0,1,1,0,504,""
60303,F,SUlPhyDataAddressInfo,srsPreCombinerAddress,TAaSysComSicad,4,0,28,4,0,0,0,0,0,1,1,0,504,""
60304,F,SUlPhyDataAddressInfo,remoteInterferenceDetectorAddress,TAaSysComSicad,4,0,32,4,0,0,0,0,0,1,1,0,504,""
60306,F,SUlAddrGroupInSubPool,puschReceiverAddress,TAaSysComSicad,4,0,0,4,0,0,0,0,0,1,1,0,504,""
60307,F,SUlAddrGroupInSubPool,pucchReceiverAddress,TAaSysComSicad,4,0,4,4,0,0,0,0,0,1,1,0,504,""
60308,F,SUlAddrGroupInSubPool,pucchReceiverEventQueueId,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
60309,F,SUlAddrGroupInSubPool,srsReceiverAddress,TAaSysComSicad,4,0,12,4,0,0,0,0,0,1,1,0,504,""
60327,F,SAllocSizeInfo,size,TBlockSize,4,0,0,4,0,0,0,0,0,1,1,0,35891,""
60328,F,SAllocSizeInfo,currentAllocs,TNumberOfAllocs,2,0,4,2,0,0,0,0,0,1,1,0,60325,""
60329,F,SAllocSizeInfo,maxAllocs,TNumberOfAllocs,2,0,6,2,0,0,0,0,0,1,1,0,60325,""
60331,F,SAllocSizes,items,TNumberOfItems,4,0,0,4,0,0,0,0,0,1,1,0,427,""
60332,F,SAllocSizes,info,,14,0,4,384,0,48,0,0,0,1,1,0,0,""
60333,F,SAllocSizes,info,SAllocSizeInfo,17,0,0,8,0,3,0,0,0,2,1,0,60326,""
60356,F,SRssiForwardingConfigOperation,cpriLink,ECpriLink,4,1,0,4,0,466,0,1,0,1,1,0,5030,""
60357,F,SRssiForwardingConfigOperation,nodeAddress,,4,0,4,4,0,0,0,0,0,1,0,0,0,"< RP3 node address"
60358,F,SRssiForwardingConfigOperation,hyperFrameIndex,,4,0,8,4,0,0,0,0,0,1,0,0,0,"< Position of the hyper frame with RSSI"
60359,F,SRssiForwardingConfigOperation,subChannel,,4,0,12,4,0,0,0,0,0,1,0,0,0,"< which sub-channel the RSSI will be deployed in the VSB"
60360,F,SRssiForwardingConfigOperation,rssiCarrierSwap,EState,4,1,16,4,0,2,0,1,0,1,1,0,4710,"< EState_Disabled�RSSI swap is disabled and EState_Enabled- RSSI swap is enabled"
60374,F,SUplaneAddrForLteInMicro,tupConfigAddr,TAaSysComSicad,4,0,0,4,0,0,0,0,0,1,1,0,504,""
60375,F,SUplaneAddrForLteInMicro,tupCellAddr,TAaSysComSicad,4,0,4,4,0,0,0,0,0,1,1,0,504,""
60376,F,SUplaneAddrForLteInMicro,macCellAddr,TAaSysComSicad,4,0,8,4,0,0,0,0,0,1,1,0,504,""
60377,F,SUplaneAddrForLteInMicro,phyCellUplinkAddr,TAaSysComSicad,4,0,12,4,0,0,0,0,0,1,1,0,504,""
60378,F,SUplaneAddrForLteInMicro,phyCellDownlinkAddr,TAaSysComSicad,4,0,16,4,0,0,0,0,0,1,1,0,504,""
60379,F,SUplaneAddrForLteInMicro,numOfUeGroups,TNumberOfItems,4,0,20,4,0,0,0,0,0,1,1,0,427,""
60380,F,SUplaneAddrForLteInMicro,tupDownlinkAddr,,14,0,24,64,0,16,0,0,0,1,1,0,0,""
60381,F,SUplaneAddrForLteInMicro,tupDownlinkAddr,TAaSysComSicad,4,0,0,4,0,0,0,0,0,2,1,0,504,""
60471,F,SRemoteDomainInfo,remoteDomainId,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
60472,F,SRemoteDomainInfo,remoteDomainStatus,ERemoteDomainStatus,4,1,4,4,0,2,0,1,0,1,1,0,60457,""
60473,F,SRemoteDomainInfo,remoteDomainThroughput,ERemoteDomainThroughput,4,1,8,4,0,6,0,1,0,1,1,0,60460,""
60474,F,SRemoteDomainInfo,mediumType,EMediumType,4,1,12,4,0,2,0,1,0,1,1,0,60467,""
60549,F,PHY_PuschReceiveRespU,frameNumber,TFrameNumber,4,0,0,4,0,0,0,0,0,1,1,0,70,""
60550,F,PHY_PuschReceiveRespU,subFrameNumber,TSubFrameNumber,4,0,4,4,0,0,0,0,0,1,1,0,71,""
60551,F,PHY_PuschReceiveRespU,eNbId,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
60552,F,PHY_PuschReceiveRespU,poolId,TPoolId,4,0,12,4,0,0,0,0,0,1,1,0,428,""
60553,F,PHY_PuschReceiveRespU,lastMsgInTti,,2,0,16,2,0,0,0,0,0,1,0,0,0,""
60554,F,PHY_PuschReceiveRespU,numOfRespUsInTti,,2,0,18,2,0,0,0,0,0,1,0,0,0,""
60555,F,PHY_PuschReceiveRespU,uePuschResp,SPuschUeResp,17,0,20,32,0,16,0,0,0,1,1,0,55854,""
60556,F,PHY_PuschReceiveRespU,transportBlock,,14,0,52,4,0,1,0,0,0,1,1,0,0,""
60557,F,PHY_PuschReceiveRespU,transportBlock,,4,0,0,4,0,0,0,0,0,2,0,0,0,""
60591,F,SOaMActBbPooling,hasActBbPooling,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
60592,F,SOaMActBbPooling,actBbPooling,TBoolean,4,0,4,4,0,0,0,0,0,1,1,0,457,""
60604,F,L2INT_RlcDataSendReq,packetId,TPacketId,4,0,0,4,0,0,0,0,0,1,1,0,4437,""
60605,F,L2INT_RlcDataSendReq,rbIndex,TRbIndex,4,0,32,4,0,0,0,0,0,1,1,0,4425,""
60606,F,L2INT_RlcDataSendReq,drxConfigId,TConfigurationId,4,0,64,4,0,0,0,0,0,1,1,0,5855,""
60607,F,L2INT_RlcDataSendReq,timestamp,,2,0,96,2,0,0,0,0,0,1,0,0,0,""
60608,F,L2INT_RlcDataSendReq,radioBearerId,,0,0,112,1,0,0,0,0,0,1,0,0,0,""
60609,F,L2INT_RlcDataSendReq,canBeDiscardedByAqm,,0,3,120,1,1,0,1,0,0,1,1,0,0,""
60610,F,L2INT_RlcDataSendReq,validDrxConfigId,,0,3,121,1,1,0,1,0,0,1,1,0,0,""
60611,F,L2INT_RlcDataSendReq,pdcpPduEmbeddedInPayload,,0,3,122,1,1,0,1,0,0,1,1,0,0,""
60612,F,L2INT_RlcDataSendReq,rbIndexValid,,0,3,123,1,1,0,1,0,0,1,1,0,0,""
60613,F,L2INT_RlcDataSendReq,respFlag,,0,3,124,1,1,0,1,0,0,1,1,0,0,""
60614,F,L2INT_RlcDataSendReq,harqRespFlag,,0,3,125,1,1,0,1,0,0,1,1,0,0,""
60615,F,L2INT_RlcDataSendReq,unused,,0,3,126,1,2,0,3,0,0,1,1,0,0,""
60616,F,L2INT_RlcDataSendReq,pdcpPduControl,,0,0,128,1,0,0,0,0,0,1,0,0,0,""
60617,F,L2INT_RlcDataSendReq,paddingU8,,0,0,136,1,0,0,0,0,0,1,0,0,0,""
60618,F,L2INT_RlcDataSendReq,ueIndex,TUeIndex,2,0,144,2,0,0,0,0,0,1,1,0,922,""
60619,F,L2INT_RlcDataSendReq,frameNumber,,2,3,160,2,12,0,4095,0,0,1,1,0,0,""
60620,F,L2INT_RlcDataSendReq,subFrameNumber,,0,3,172,1,4,0,15,0,0,1,1,0,0,""
60621,F,L2INT_RlcDataSendReq,size,,2,0,176,2,0,0,0,0,0,1,0,0,0,""
60622,F,L2INT_RlcDataSendReq,data,UDataPtr,18,0,192,8,0,2,0,0,0,1,1,0,55604,""
60781,F,UInnerUS1apCause,radioNetwork,ES1apCauseRadioNetwork,4,1,0,4,0,39,0,1,0,1,1,0,60716,""
60782,F,UInnerUS1apCause,transport,ES1apCauseTransport,4,1,0,4,0,2,0,1,0,1,1,0,60756,""
60783,F,UInnerUS1apCause,nas,ES1apCauseNas,4,1,0,4,0,5,0,1,0,1,1,0,60759,""
60784,F,UInnerUS1apCause,protocol,ES1apCauseProtocol,4,1,0,4,0,7,0,1,0,1,1,0,60765,""
60785,F,UInnerUS1apCause,misc,ES1apCauseMisc,4,1,0,4,0,6,0,1,0,1,1,0,60773,""
60787,F,US1apCause,discriminator,EDiscUS1apCause,4,1,0,4,0,5,0,1,0,1,1,0,60710,""
60788,F,US1apCause,u,UInnerUS1apCause,18,0,4,4,0,5,0,0,0,1,1,0,60780,""
60828,F,SCellToL3PoolMapping,lcrId,TLocalCellResId,4,0,0,4,0,0,0,0,0,1,1,0,4505,""
60829,F,SCellToL3PoolMapping,l3PoolId,TPoolId,4,0,4,4,0,0,0,0,0,1,1,0,428,""
60926,F,SL2IntBearerList,rbIndex,TRbIndex,4,0,0,4,0,0,0,0,0,1,1,0,4425,""
60927,F,SL2IntBearerList,lastTbMappedPduId,TPacketId,4,0,4,4,0,0,0,0,0,1,1,0,4437,""
60957,F,OamTestAlarmStatusRespData,success,EAlarmStatusResp,4,1,0,4,0,3,0,1,0,1,1,0,60952,""
60958,F,OamTestAlarmStatusRespData,filenameLength,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
60959,F,OamTestAlarmStatusRespData,filename,,14,0,8,128,0,128,0,0,0,1,1,0,0,""
60960,F,OamTestAlarmStatusRespData,filename,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
60983,F,SSecondaryCellToKeep,lncelEutraCelIdSCell,TOaMEutraCelId,4,0,0,4,0,0,0,0,0,1,1,0,446,""
60984,F,SSecondaryCellToKeep,hasTmModeR10Scell,TBoolean,4,0,4,4,0,0,0,0,0,1,1,0,457,""
60985,F,SSecondaryCellToKeep,tmModeR10Scell,EErrcTransmissionModeR10,4,1,8,4,0,16,0,1,0,1,1,0,12073,""
60986,F,SSecondaryCellToKeep,reconfigurationAction,ESCellReconfigurationAction,4,1,12,4,0,3,0,1,0,1,1,0,60978,""
61160,F,SRemoteInterferenceSeq,remoteInterferenceSeqIndex,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
61161,F,SRemoteInterferenceSeq,padding1,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
61162,F,SRemoteInterferenceSeq,padding2,,2,0,2,2,0,0,0,0,0,1,0,0,0,""
61163,F,SRemoteInterferenceSeq,remoteInterferenceSeqPower,r32,7,0,4,4,0,0,0,0,0,1,1,0,8638,""
61176,F,SApiDspRoutingInfo,targetBoard,TBoardId,4,0,0,4,0,0,0,0,0,1,1,0,4517,""
61177,F,SApiDspRoutingInfo,routerCpu,TCpuId,4,0,4,4,0,0,0,0,0,1,1,0,4518,""
61178,F,SApiDspRoutingInfo,targetCpu,TCpuId,4,0,8,4,0,0,0,0,0,1,1,0,4518,""
61194,F,SPdcchSendReqBuffer,txPowerPcfich,TTxPowerI16,3,0,0,2,0,0,0,0,0,1,1,0,20643,""
61195,F,SPdcchSendReqBuffer,pdcchSymPowerCorr,,14,0,2,8,0,4,0,0,0,1,1,0,0,""
61196,F,SPdcchSendReqBuffer,pdcchSymPowerCorr,TTxPowerI16,3,0,0,2,0,0,0,0,0,2,1,0,20643,""
61197,F,SPdcchSendReqBuffer,cfiAndFlags,TCfiU8,0,0,10,1,0,0,0,0,0,1,1,0,59596,""
61198,F,SPdcchSendReqBuffer,numOfDci,TNumberOfItemsU8,0,0,11,1,0,0,0,0,0,1,1,0,13672,""
61199,F,SPdcchSendReqBuffer,dciInfo,,14,0,12,16,0,1,0,0,0,1,1,0,0,""
61200,F,SPdcchSendReqBuffer,dciInfo,SDciInfo,17,0,0,16,0,7,0,0,0,2,1,0,20648,""
61239,F,SAckNackResp,crnti,,2,0,0,2,0,0,0,0,0,1,0,0,0,""
61240,F,SAckNackResp,harqProcessesInfoPacked,TDlHarqProcessInfoPacked,0,0,2,1,0,0,0,0,0,1,1,0,9085,""
61241,F,SAckNackResp,harqAckResult,TEDlHarqAckResultU8,0,0,3,1,0,0,0,0,0,1,1,0,9083,""
61242,F,SAckNackResp,harqAckBits,,2,0,4,2,0,0,0,0,0,1,0,0,0,""
61243,F,SAckNackResp,harqType,,0,0,6,1,0,0,0,0,0,1,0,0,0,""
61244,F,SAckNackResp,maxNumOfDlScheduledTtis,,0,0,7,1,0,0,0,0,0,1,0,0,0,""
61245,F,SAckNackResp,isSpsExplicitReleaseTransientPhase,,0,0,8,1,0,0,0,0,0,1,0,0,0,""
61246,F,SAckNackResp,padding,,0,0,9,1,0,0,0,0,0,1,0,0,0,""
61256,F,SScellDataTransferData,caSplitRbData,SCaSplitRbData,17,0,0,8,0,4,0,0,0,1,1,0,57567,""
61257,F,SScellDataTransferData,dlBsr,SDlBufferStatusInd,17,0,8,16,0,7,0,0,0,1,1,0,7403,""
61323,F,SCellLocation,eutraCelId,TOaMEutraCelId,4,0,0,4,0,0,0,0,0,1,1,0,446,""
61324,F,SCellLocation,hasAltitude,TBoolean,4,0,4,4,0,0,0,0,0,1,1,0,457,""
61325,F,SCellLocation,altitude,,5,0,8,4,0,0,0,0,0,1,0,0,0,""
61326,F,SCellLocation,hasLatitude,TBoolean,4,0,12,4,0,0,0,0,0,1,1,0,457,""
61327,F,SCellLocation,latitude,,5,0,16,4,0,0,0,0,0,1,0,0,0,""
61328,F,SCellLocation,hasLongitude,TBoolean,4,0,20,4,0,0,0,0,0,1,1,0,457,""
61329,F,SCellLocation,longitude,,5,0,24,4,0,0,0,0,0,1,0,0,0,""
61330,F,SCellLocation,hasAltitudeConf,TBoolean,4,0,28,4,0,0,0,0,0,1,1,0,457,""
61331,F,SCellLocation,altitudeConf,,5,0,32,4,0,0,0,0,0,1,0,0,0,""
61332,F,SCellLocation,hasLatitudeConf,TBoolean,4,0,36,4,0,0,0,0,0,1,1,0,457,""
61333,F,SCellLocation,latitudeConf,,5,0,40,4,0,0,0,0,0,1,0,0,0,""
61334,F,SCellLocation,hasLongitudeConf,TBoolean,4,0,44,4,0,0,0,0,0,1,1,0,457,""
61335,F,SCellLocation,longitudeConf,,5,0,48,4,0,0,0,0,0,1,0,0,0,""
61605,F,MAC_UlSoftBitCompNeighborCellDetachResp,messageResult,SMessageResult,17,0,0,12,0,3,0,0,0,1,1,0,369,""
61606,F,MAC_UlSoftBitCompNeighborCellDetachResp,lnCelId,TOaMLnCelId,4,0,12,4,0,0,0,0,0,1,1,0,920,""
61607,F,MAC_UlSoftBitCompNeighborCellDetachResp,compNeighborLnCelId,TOaMLnCelId,4,0,16,4,0,0,0,0,0,1,1,0,920,""
61679,F,SErrcPhyLayerParameters,ueTxAntennaSelectionSupported,TAsnBoole,1,0,0,1,0,0,0,0,0,1,1,0,12139,""
61680,F,SErrcPhyLayerParameters,ueSpecificRefSigsSupported,TAsnBoole,1,0,1,1,0,0,0,0,0,1,1,0,12139,""
61686,F,SErrcPhyLayerParametersV920,hasEnhancedDualLayerFDDR9,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
61687,F,SErrcPhyLayerParametersV920,enhancedDualLayerFDDR9,EErrcEnhancedDualLayerFDDR9,4,1,4,4,0,1,0,1,0,1,1,0,61681,""
61688,F,SErrcPhyLayerParametersV920,hasEnhancedDualLayerTDDR9,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
61689,F,SErrcPhyLayerParametersV920,enhancedDualLayerTDDR9,EErrcEnhancedDualLayerTDDR9,4,1,12,4,0,1,0,1,0,1,1,0,61683,""
61705,F,SErrcNonContiguousULRAWithinCCR10,hasNonContiguousULRAWithinCCInfoR10,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
61706,F,SErrcNonContiguousULRAWithinCCR10,nonContiguousULRAWithinCCInfoR10,EErrcNonContiguousULRAWithinCCInfoR10,4,1,4,4,0,1,0,1,0,1,1,0,61702,""
61708,F,SErrcNonContiguousULRAWithinCCListR10,n,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
61709,F,SErrcNonContiguousULRAWithinCCListR10,paddingN1,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
61710,F,SErrcNonContiguousULRAWithinCCListR10,paddingN2,,0,0,2,1,0,0,0,0,0,1,0,0,0,""
61711,F,SErrcNonContiguousULRAWithinCCListR10,paddingN3,,0,0,3,1,0,0,0,0,0,1,0,0,0,""
61712,F,SErrcNonContiguousULRAWithinCCListR10,elem,,14,0,4,512,0,64,0,0,0,1,1,0,0,""
61713,F,SErrcNonContiguousULRAWithinCCListR10,elem,SErrcNonContiguousULRAWithinCCR10,17,0,0,8,0,2,0,0,0,2,1,0,61704,""
61715,F,SErrcPhyLayerParametersV1020,hasTwoAntennaPortsForPUCCHR10,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
61716,F,SErrcPhyLayerParametersV1020,twoAntennaPortsForPUCCHR10,EErrcTwoAntennaPortsForPUCCHR10,4,1,4,4,0,1,0,1,0,1,1,0,61690,""
61717,F,SErrcPhyLayerParametersV1020,hasTm9With8TxFDDR10,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
61718,F,SErrcPhyLayerParametersV1020,tm9With8TxFDDR10,EErrcTm9With8TxFDDR10,4,1,12,4,0,1,0,1,0,1,1,0,61692,""
61719,F,SErrcPhyLayerParametersV1020,hasPmiDisablingR10,TBoolean,4,0,16,4,0,0,0,0,0,1,1,0,457,""
61720,F,SErrcPhyLayerParametersV1020,pmiDisablingR10,EErrcPmiDisablingR10,4,1,20,4,0,1,0,1,0,1,1,0,61694,""
61721,F,SErrcPhyLayerParametersV1020,hasCrossCarrierSchedulingR10,TBoolean,4,0,24,4,0,0,0,0,0,1,1,0,457,""
61722,F,SErrcPhyLayerParametersV1020,crossCarrierSchedulingR10,EErrcCrossCarrierSchedulingR10,4,1,28,4,0,1,0,1,0,1,1,0,61696,""
61723,F,SErrcPhyLayerParametersV1020,hasSimultaneousPUCCHPUSCHR10,TBoolean,4,0,32,4,0,0,0,0,0,1,1,0,457,""
61724,F,SErrcPhyLayerParametersV1020,simultaneousPUCCHPUSCHR10,EErrcSimultaneousPUCCHPUSCHR10PhyLayerParametersV1020,4,1,36,4,0,1,0,1,0,1,1,0,61698,""
61725,F,SErrcPhyLayerParametersV1020,hasMultiClusterPUSCHWithinCCR10,TBoolean,4,0,40,4,0,0,0,0,0,1,1,0,457,""
61726,F,SErrcPhyLayerParametersV1020,multiClusterPUSCHWithinCCR10,EErrcMultiClusterPUSCHWithinCCR10,4,1,44,4,0,1,0,1,0,1,1,0,61700,""
61727,F,SErrcPhyLayerParametersV1020,hasNonContiguousULRAWithinCCListR10,TBoolean,4,0,48,4,0,0,0,0,0,1,1,0,457,""
61728,F,SErrcPhyLayerParametersV1020,nonContiguousULRAWithinCCListR10,SErrcNonContiguousULRAWithinCCListR10,17,0,52,516,0,5,0,0,0,1,1,0,61707,""
61730,F,SCellcEVTTParams,UlThroughputThreshold,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
61731,F,SCellcEVTTParams,DlThroughputThreshold,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
61732,F,SCellcEVTTParams,hasDRXCycleLength,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
61733,F,SCellcEVTTParams,DRXCycleLength,,4,0,12,4,0,0,0,0,0,1,0,0,0,""
61734,F,SCellcEVTTParams,drxStartOffset,TCellcDrxStartOffset,4,0,16,4,0,0,0,0,0,1,1,0,21295,""
61736,F,SPreemptionParams,preemptionDelay,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
61737,F,SPreemptionParams,scellPreemptionDelay,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
61738,F,SPreemptionParams,timeForPreemption,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
